market,period,state,info,side,vbar,re_price,second_val,span_francs,band_lo_price,band_hi_price,band_lo_D,band_hi_D,band_width_D,band_width_francs,quality_flag,count_uncertain,flagged,mean_printed,mean_recovered,mean_residual,n_trades,D_first,D_last,D_mean,D_min,D_max,D_change,p_first,p_last,p_mean,francs_first,francs_last,francs_change,gap_francs_first,gap_francs_last,slope_D_per_trade,p_slope_trade,slope_D_per_norm,p_slope_norm,slope_francs_per_trade,slope_D_norm_h1,p_slope_h1,slope_D_norm_h2,p_slope_h2,slope_D_trade_h1,slope_D_trade_h2,D_h1_mean,D_h2_mean,D_dec1,D_dec2,D_dec3,D_dec4,D_dec5,D_dec6,D_dec7,D_dec8,D_dec9,D_dec10,D_qui1,D_qui2,D_qui3,D_qui4,D_qui5,n_in_band,frac_in_band,ttb_index,ttb_frac,reached_band,ended_in_band,tt80_index,tt80_frac,reached_D80,ended_D80,ttn_index,ttn_frac,reached_near,ended_near,n_beyond_RE,frac_beyond_RE,any_beyond_RE,k_side,k_state,layer,source,band_degenerate
1,11,Y,all,buyer,283.3333333333333,349.30795847750863,299.8269896193772,65.97462514417532,299.8269896193772,349.30795847750863,0.25000000000000044,1.0,0.7499999999999996,49.48096885813146,ok,False,False,347.0,346.579,-0.421,19,0.2526223776223779,0.9347027972027975,0.9586354435038644,0.2526223776223779,1.086276223776224,0.6820804195804195,300.0,345.0,346.57894736842104,16.666666666666686,61.666666666666686,45.0,49.307958477508635,4.307958477508635,0.010503772543246224,0.15757733789738845,0.18906790577843205,0.15757733789738837,0.6929824561403508,0.8432994278448823,0.07541029397552484,-0.045472027972027915,0.6382401514757152,0.04684996821360457,-0.0025262237762237725,0.9347027972027974,0.985227272727273,0.5936625874125877,1.0104895104895106,1.0104895104895106,1.0483828671328674,1.0104895104895106,0.972596153846154,1.0104895104895106,1.0104895104895106,0.972596153846154,0.972596153846154,0.8020760489510492,1.029436188811189,0.9852272727272728,1.0104895104895106,0.972596153846154,5.0,0.2631578947368421,1.0,0.05263157894736842,True,True,2.0,0.10526315789473684,True,True,1.0,0.05263157894736842,True,True,14.0,0.7368421052631579,True,,,L3_appendix_transcribed,results/human/trades.csv,False
2,1,X,none,,266.66666666666663,266.66666666666663,266.66666666666663,0.0,266.66666666666663,266.66666666666663,,,,0.0,ok,False,False,255.0,255.0,0.0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L3_appendix_transcribed,results/human/trades.csv,False
2,2,X,none,,266.66666666666663,266.66666666666663,266.66666666666663,0.0,266.66666666666663,266.66666666666663,,,,0.0,ok,False,False,251.0,250.875,-0.125,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L3_appendix_transcribed,results/human/trades.csv,False
2,3,Y,none,,266.66666666666663,266.66666666666663,266.66666666666663,0.0,266.66666666666663,266.66666666666663,,,,0.0,ok,False,False,258.0,258.214,0.214,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L3_appendix_transcribed,results/human/trades.csv,False
2,4,Y,none,,266.66666666666663,266.66666666666663,266.66666666666663,0.0,266.66666666666663,266.66666666666663,,,,0.0,ok,False,False,265.0,264.667,-0.333,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L3_appendix_transcribed,results/human/trades.csv,False
2,5,Y,all,buyer,266.66666666666663,350.0,300.0,83.33333333333337,300.0,350.0,0.4000000000000003,1.0,0.5999999999999996,50.0,ok,False,False,304.0,303.5,-0.5,20,-0.0799999999999995,0.5800000000000002,0.4420000000000003,-0.0799999999999995,0.5800000000000002,0.6599999999999997,260.0,315.0,303.5,-6.666666666666629,48.33333333333337,55.0,90.0,35.0,0.020968421052631574,0.00023644797721894913,0.39839999999999975,0.00023644797721895,1.7473684210526317,1.113745454545454,0.00159500752156793,0.0801454545454545,0.038927677672416165,0.058618181818181785,0.004218181818181816,0.3544000000000003,0.5296000000000003,-0.007999999999999535,0.3400000000000003,0.4600000000000003,0.4900000000000002,0.4900000000000002,0.5200000000000002,0.5200000000000002,0.5260000000000002,0.5200000000000002,0.5620000000000003,0.16600000000000037,0.47500000000000026,0.5050000000000002,0.5230000000000002,0.5410000000000003,17.0,0.85,4.0,0.2,True,True,,,False,False,6.0,0.3,True,True,0.0,0.0,False,,,L3_appendix_transcribed,results/human/trades.csv,False
2,6,Y,all,buyer,266.66666666666663,350.0,300.0,83.33333333333337,300.0,350.0,0.4000000000000003,1.0,0.5999999999999996,50.0,ok,False,False,337.0,336.938,-0.062,16,0.7600000000000001,0.9400000000000001,0.84325,0.7000000000000002,0.964,0.17999999999999994,330.0,345.0,336.9375,63.33333333333337,78.33333333333337,15.0,20.0,5.0,0.019076470588235285,5.2629402383930697e-08,0.28614705882352925,5.2629402383930697e-08,1.589705882352941,0.2571428571428569,0.030019745287544454,0.15642857142857144,0.015790561508543778,0.017142857142857126,0.010428571428571431,0.7600000000000001,0.9265000000000001,0.7300000000000002,0.7000000000000002,0.7300000000000002,0.8200000000000001,0.8200000000000001,0.88,0.91,0.916,0.9460000000000001,0.952,0.7200000000000002,0.7600000000000001,0.84,0.912,0.949,16.0,1.0,1.0,0.0625,True,True,6.0,0.375,True,True,1.0,0.0625,True,True,0.0,0.0,False,,,L3_appendix_transcribed,results/human/trades.csv,False
2,7,X,insider,seller,266.66666666666663,240.0,200.0,-26.66666666666663,200.0,240.0,1.0,2.500000000000002,1.5000000000000022,40.0,ok,False,False,307.0,307.409,0.409,22,-2.0000000000000044,-1.6250000000000038,-1.5278409090909129,-2.0000000000000044,-1.250000000000003,0.37500000000000067,320.0,310.0,307.40909090909093,53.33333333333337,43.33333333333337,-10.0,80.0,70.0,0.02750564652738571,0.00022969607425224229,0.5776185770750999,0.00022969607425224229,-0.7334839073969509,0.7875000000000016,0.09996499664301793,0.43670454545454634,0.21228737821906674,0.03750000000000007,0.020795454545454593,-1.6761363636363675,-1.379545454545458,-2.0000000000000044,-1.4375000000000036,-1.5312500000000036,-1.6250000000000038,-1.6250000000000038,-1.6250000000000038,-1.4000000000000035,-1.250000000000003,-1.250000000000003,-1.3750000000000033,-1.775000000000004,-1.5781250000000036,-1.6250000000000038,-1.3250000000000033,-1.3250000000000033,0.0,0.0,,,False,False,,,False,False,,,False,False,0.0,0.0,False,1.0,1.0,L3_appendix_transcribed,results/human/trades.csv,False
2,8,Y,insider,buyer,266.66666666666663,350.0,300.0,83.33333333333337,300.0,350.0,0.4000000000000003,1.0,0.5999999999999996,50.0,ok,False,False,328.0,328.368,0.368,19,0.6400000000000001,0.5200000000000002,0.740421052631579,0.5200000000000002,0.88,-0.11999999999999988,320.0,310.0,328.36842105263156,53.33333333333337,43.33333333333337,-10.0,30.0,40.0,-0.0032421052631578942,0.4640952419190235,-0.05835789473684209,0.4640952419190235,-0.2701754385964911,0.35738181818181797,4.278947805061825e-06,-0.8639999999999997,6.738233319652124e-05,0.019854545454545448,-0.04799999999999997,0.7468000000000001,0.7333333333333335,0.6700000000000002,0.7000000000000002,0.7600000000000001,0.7720000000000001,0.8200000000000001,0.8620000000000001,0.8500000000000001,0.79,0.6700000000000002,0.5500000000000003,0.6850000000000002,0.7660000000000001,0.848,0.8200000000000002,0.6100000000000001,19.0,1.0,1.0,0.05263157894736842,True,True,9.0,0.47368421052631576,True,False,1.0,0.05263157894736842,True,True,0.0,0.0,False,1.0,1.0,L3_appendix_transcribed,results/human/trades.csv,False
2,9,X,insider,seller,266.66666666666663,240.0,200.0,-26.66666666666663,200.0,240.0,1.0,2.500000000000002,1.5000000000000022,40.0,ok,False,False,267.0,267.059,0.059,17,-2.1875000000000044,1.3750000000000004,-0.014705882352942653,-2.1875000000000044,1.3750000000000004,3.562500000000005,325.0,230.0,267.05882352941177,58.33333333333337,-36.66666666666663,-95.0,85.0,10.0,0.2550551470588239,4.419959219382908e-08,4.080882352941182,4.419959219382908e-08,-6.8014705882352935,4.4500000000000055,5.68029524479789e-06,-0.28571428571428603,0.5471616124270275,0.27812500000000034,-0.017857142857142877,-1.1666666666666698,1.2812500000000004,-2.0937500000000044,-1.5312500000000036,-1.250000000000003,-0.8750000000000027,-0.5000000000000021,0.8124999999999997,1.3750000000000004,1.3750000000000004,1.0,1.3750000000000004,-1.812500000000004,-1.0000000000000029,0.3749999999999991,1.3750000000000007,1.1875000000000002,8.0,0.47058823529411764,10.0,0.5882352941176471,True,True,10.0,0.5882352941176471,True,True,8.0,0.47058823529411764,True,True,6.0,0.35294117647058826,True,2.0,2.0,L3_appendix_transcribed,results/human/trades.csv,False
2,10,Y,insider,buyer,266.66666666666663,350.0,300.0,83.33333333333337,300.0,350.0,0.4000000000000003,1.0,0.5999999999999996,50.0,ok,False,False,327.0,327.316,0.316,19,0.6400000000000001,0.5800000000000002,0.7277894736842105,0.5800000000000002,0.904,-0.05999999999999994,320.0,315.0,327.3157894736842,53.33333333333337,48.33333333333337,-5.0,30.0,35.0,0.0021263157894736836,0.6444392003703985,0.03827368421052632,0.6444392003703985,0.17719298245614043,0.5471999999999998,0.0017228541455623445,-0.7019999999999997,7.26088075169528e-07,0.03039999999999999,-0.038999999999999986,0.7168000000000001,0.74,0.6400000000000001,0.6520000000000001,0.6400000000000001,0.7600000000000001,0.904,0.88,0.8500000000000001,0.7600000000000001,0.6700000000000002,0.6100000000000001,0.6460000000000001,0.7000000000000002,0.888,0.8050000000000002,0.6400000000000001,19.0,1.0,1.0,0.05263157894736842,True,True,8.0,0.42105263157894735,True,False,1.0,0.05263157894736842,True,True,0.0,0.0,False,2.0,2.0,L3_appendix_transcribed,results/human/trades.csv,False
2,11,Y,insider,buyer,266.66666666666663,350.0,300.0,83.33333333333337,300.0,350.0,0.4000000000000003,1.0,0.5999999999999996,50.0,ok,False,False,335.0,334.8,-0.2,20,0.7000000000000002,0.88,0.8176,0.7000000000000002,0.892,0.17999999999999983,325.0,340.0,334.8,58.33333333333337,73.33333333333337,15.0,25.0,10.0,0.01181954887218044,3.698665127453532e-08,0.22457142857142834,3.698665127453532e-08,0.9849624060150376,0.3385454545454542,0.00032837128947658354,0.006909090909090918,0.4161202535070593,0.0178181818181818,0.00036363636363636394,0.7540000000000002,0.8812,0.7000000000000002,0.7000000000000002,0.7600000000000001,0.7600000000000001,0.8500000000000001,0.88,0.88,0.88,0.886,0.88,0.7000000000000002,0.7600000000000001,0.865,0.88,0.883,20.0,1.0,1.0,0.05,True,True,9.0,0.45,True,True,1.0,0.05,True,True,0.0,0.0,False,3.0,3.0,L3_appendix_transcribed,results/human/trades.csv,False
3,1,X,none,,220.0,220.0,210.0,0.0,210.0,220.0,,,,10.0,ok,True,False,234.0,234.25,0.25,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L3_appendix_transcribed,results/human/trades.csv,False
3,2,Y,none,,220.0,220.0,210.0,0.0,210.0,220.0,,,,10.0,ok,True,False,217.0,217.333,0.333,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L3_appendix_transcribed,results/human/trades.csv,False
